userName,email,password,phoneNumber,accountNumber,balance,currency,transactionAmount,transactionDate,transactionType,paymentMethodType,cardNumber,cardType,expirationDate,cvv,countryName,cardIssuer
Jason Collins,harveyeric@example.net,*@u)1Hqtzl,+380667677039,GB04TBGI886291731097,2119.35,EUR,793.52,2025-01-22 00:49:34,transfer,credit_card,4328132355270339567,PREPARED,10/28,386,France,countryName
Ashley Mills,brianphillips@example.net,(c*Kbwvl1v,+380963561908,GB03UXZI462806727934,8552.19,EUR,2557.36,2025-03-28 01:07:41,deposit,credit_card,4983671512435109,DEBIT,01/29,900,Guinea,countryName
Stanley Ward,hwelch@example.net,*_2Aux&i7*,+380963577651,GB53TFQW745665927985,8462.64,EUR,1638.05,2025-02-28 11:24:52,withdrawal,bank_transfer,4245890832352912980,CREDIT,01/27,190,Luxembourg,countryName
Daniel Jenkins,ewhite@example.net,X9YEm*rc_5,+380738728884,GB31GFXI156832998195,7285.45,USD,338.0,2025-03-08 07:19:17,deposit,debit_card,4305718600051776,PREPARED,03/29,881,Norway,countryName
Elizabeth Stanton,crhodes@example.org,tk^0EbL$CM,+380664822184,GB95FDYH780389731656,152.27,EUR,3152.33,2025-01-19 01:47:21,withdrawal,debit_card,3565150282895139,CREDIT,05/25,941,Aruba,countryName
Zachary Sanders,erikawatson@example.net,^T!LVlkS0Q,+380501159181,GB14TGMM885595204476,8243.24,UAH,3080.64,2025-01-27 07:59:21,transfer,credit_card,180019570418071,PREPARED,06/26,151,Croatia,countryName
Misty Fuller,megan90@example.com,91G^ZThq+2,+380677514955,GB34GAVG697223134740,7731.48,UAH,1177.18,2025-04-01 04:58:34,withdrawal,bank_transfer,3582584479964929,PREPARED,02/28,463,Turks and Caicos Islands,countryName
Dr. Richard Chandler DDS,umunoz@example.com,p!5DA2un&(,+380663632249,GB82KOYK784151311426,1118.72,UAH,3951.91,2025-01-17 04:13:55,deposit,debit_card,6011086229610228,CREDIT,12/26,981,Afghanistan,countryName
Natalie Brown,pcarter@example.org,+tNJgr1X4Y,+380965179297,GB06ZLKR868906993976,482.54,USD,4707.65,2025-02-19 03:34:53,withdrawal,credit_card,6011276707997243,PREPARED,11/28,369,South Georgia and the South Sandwich Islands,countryName
Robin Green,jasonjohnson@example.org,%iUBsNBce1,+380634291110,GB30RRWE310206548002,6318.03,EUR,4928.41,2025-02-05 02:47:10,withdrawal,credit_card,3518398893468774,PREPARED,02/29,210,Trinidad and Tobago,countryName
Karen Molina,kyleenglish@example.org,dlol0WHm^I,+380686130523,GB80GXMO225979506779,5470.47,USD,4955.83,2025-01-23 14:26:05,deposit,credit_card,2291691215466947,PREPARED,01/27,164,Algeria,countryName
Nicole Webb,anthonystevens@example.net,@Q2Tc9Yut&,+380504313058,GB87LJEG387088981836,1960.4,UAH,1595.06,2025-02-08 03:31:58,transfer,debit_card,676198718683,DEBIT,06/25,796,Armenia,countryName
Elizabeth Phelps,williamshector@example.com,#X3Fy4R!2@,+380666390379,GB65EGJM918628806507,1337.12,EUR,1087.68,2025-02-01 11:53:01,transfer,bank_transfer,4195499473932524,CREDIT,04/28,291,Guadeloupe,countryName
Dennis Gilbert,steven37@example.net,av&6XvAk2*,+380673232129,GB87TKRZ098652643629,2827.0,USD,629.71,2025-03-06 21:37:30,deposit,bank_transfer,4637842265175131,DEBIT,05/26,221,North Macedonia,countryName
Patricia Gomez,hensleyalex@example.com,_6u)AUafN9,+380982436770,GB36FSGE268787503928,389.66,EUR,1687.01,2025-03-11 18:18:44,deposit,debit_card,4286497716548420,CREDIT,03/28,287,Togo,countryName
Ashley Swanson,carsonlori@example.net,_ELseGlmb7,+380666459474,GB70DQIX133045613562,6211.01,USD,1384.94,2025-02-13 18:45:52,deposit,bank_transfer,4897689729924,CREDIT,04/28,339,Heard Island and McDonald Islands,countryName
Jason Watkins,juantaylor@example.net,By5Loq7X#1,+380976076306,GB44HIQO264614058246,8092.44,USD,3645.64,2025-03-12 14:11:12,deposit,debit_card,6546008703572108,PREPARED,04/25,863,Mali,countryName
Jessica Hall,lawrencechris@example.com,@!+FzpA52!,+380967269843,GB89VJMS646196830860,8767.5,USD,4750.45,2025-01-15 09:15:41,deposit,debit_card,343045321121791,DEBIT,11/26,762,Kyrgyz Republic,countryName
Ryan Richardson,mitchelljohnson@example.org,!7GuVm&z$8,+380635142040,GB51MCPU707664368024,1602.98,EUR,3481.57,2025-01-17 05:29:52,withdrawal,credit_card,379732417457869,CREDIT,10/25,764,Norway,countryName
Julia Baker,upeters@example.org,(B7@F^z(&&,+380682131951,GB98WEZY368186708489,1811.47,USD,1708.02,2025-02-16 21:30:20,deposit,bank_transfer,4838637376087796,DEBIT,03/29,431,Nepal,countryName
William Williams,kdavis@example.org,5xAax9yN&4,+380504262249,GB98VRUQ414408290085,664.65,USD,3430.87,2025-01-20 16:50:17,withdrawal,credit_card,3536904549022663,CREDIT,09/26,615,Kuwait,countryName
Jason Hamilton,mwalker@example.net,vhL%%0Sb0L,+380633555776,GB47ZTGE652475835544,8085.29,EUR,4589.77,2025-02-03 13:16:22,deposit,credit_card,6509559061550859,DEBIT,09/27,839,Solomon Islands,countryName
Jennifer Hoover,jenniferelliott@example.org,a@Mu4gDqfP,+380663552530,GB86CECM932939555689,8565.98,UAH,506.35,2025-03-21 04:51:27,deposit,bank_transfer,676161135907,CREDIT,06/26,922,Barbados,countryName
William Blanchard,walkerchristopher@example.net,u7SM$zed$C,+380957782689,GB22MZMG190270450843,2907.71,USD,2242.39,2025-02-20 12:39:49,deposit,bank_transfer,4574293717302,DEBIT,02/27,809,Serbia,countryName
Angela Guzman,sara50@example.org,37jV6htk$@,+380737218784,GB86BGGB038392562744,322.55,UAH,4852.66,2025-03-23 10:24:57,deposit,credit_card,4412212169456360,DEBIT,12/28,236,Poland,countryName
Jennifer Fletcher,qduarte@example.com,&4Ororha^+,+380982269489,GB29GFHJ121763206975,443.69,USD,1566.27,2025-03-06 14:31:45,withdrawal,bank_transfer,6504093711775778,DEBIT,06/25,501,France,countryName
Robert Chan,alejandraherrera@example.org,_k4U^xAsp0,+380985081000,GB12YECX140725042291,4282.46,USD,4325.3,2025-03-29 00:53:10,withdrawal,debit_card,377851899512017,CREDIT,02/26,664,Turkey,countryName
Brent Gonzalez,murphyjames@example.com,*G3mYd)rpr,+380994849988,GB70TNOR972786075782,456.28,USD,2818.46,2025-03-27 12:52:49,deposit,credit_card,568441356025,DEBIT,10/28,804,Denmark,countryName
Noah Vega,garciaanthony@example.net,xmRv^7Th0%,+380988695596,GB27JDVZ940641511992,3164.77,USD,4341.87,2025-03-14 03:01:32,deposit,bank_transfer,213161168073180,DEBIT,04/26,137,Burkina Faso,countryName
Emily Pacheco,gouldsuzanne@example.org,$10W^VbYL4,+380987923026,GB48GQOI058293104303,9892.24,UAH,1028.42,2025-03-15 18:13:55,transfer,debit_card,3521124771149889,CREDIT,01/27,790,Antarctica (the territory South of 60 deg S),countryName
Christopher Wright,tiffany57@example.com,(X7UYUwpF$,+380731818506,GB03HQTN523162071006,2441.32,EUR,1542.03,2025-03-30 07:24:26,transfer,debit_card,30327796620335,DEBIT,06/25,564,Bolivia,countryName
John Bell,aabbott@example.com,@%48Aps4%u,+380662963497,GB29LVWN885312243636,9448.17,UAH,446.44,2025-02-13 20:47:08,deposit,credit_card,4368030923734972387,PREPARED,05/26,972,New Caledonia,countryName
Brooke Dyer,fernandezmatthew@example.org,eXT9Y@pvg%,+380632810559,GB64SWOX180277754059,9285.55,EUR,3430.93,2025-01-11 15:41:20,transfer,bank_transfer,30572923990065,DEBIT,05/26,138,Taiwan,countryName
Paul Brown,grocha@example.net,Z#3FEZ$j+j,+380674635593,GB65FMSV432704611811,9151.58,USD,157.35,2025-01-12 06:48:30,transfer,bank_transfer,4664442998003472,PREPARED,02/29,531,Turkey,countryName
Ryan Strong,lisa95@example.com,)W&Rk+7rL8,+380737282276,GB53RZVK000424518703,6686.12,UAH,605.88,2025-01-26 10:50:14,withdrawal,credit_card,3597505075317447,CREDIT,02/29,435,Morocco,countryName
Cameron Sutton,plambert@example.com,_2DuN)nf+3,+380734968781,GB04QDGY563141908234,1627.41,USD,3631.25,2025-03-02 07:02:07,transfer,credit_card,4336525268052,PREPARED,11/27,136,Cuba,countryName
Christopher Wiggins,christina43@example.org,^^IAULWns1,+380662920023,GB37RRFV692421746769,642.54,USD,1671.29,2025-01-21 17:43:17,withdrawal,bank_transfer,36087647320600,DEBIT,01/28,460,Sao Tome and Principe,countryName
Stephen Young,sylviahuynh@example.net,h*7_V3VpL9,+380998319485,GB74WCUK468685608588,5427.12,USD,1197.81,2025-01-03 05:53:51,withdrawal,debit_card,4557062155419509,CREDIT,08/28,534,Latvia,countryName
Daniel Rodriguez,barryerickson@example.org,(xqZcXg)20,+380977685660,GB96UPRH176602932484,2849.87,USD,531.97,2025-03-10 05:15:40,deposit,bank_transfer,3517160879166793,PREPARED,09/26,955,South Africa,countryName
Marissa Horton,alexanderflynn@example.com,4Jh+La9F$3,+380684965986,GB38WWAP996146048466,7656.91,USD,4091.7,2025-02-28 00:53:00,transfer,debit_card,30032900385730,DEBIT,08/26,820,Micronesia,countryName
Ashley Jones,williamcook@example.net,O$tyN4Wl$0,+380965774817,GB76KEMZ317539927085,1968.13,USD,4555.04,2025-02-28 18:42:55,withdrawal,debit_card,6011286538741132,DEBIT,08/28,604,Indonesia,countryName
Christina Vasquez,michaelgreen@example.com,^*GMuigzI5,+380935099625,GB89OYHP627308630475,7058.79,EUR,1973.24,2025-01-04 15:27:11,withdrawal,bank_transfer,4228388409144484381,CREDIT,04/26,320,Saint Helena,countryName
Karen Schultz,mcbridebrandy@example.org,xQ3BCNc*@0,+380669794640,GB36KPLA790352186196,407.63,USD,348.46,2025-03-29 09:46:24,transfer,debit_card,4116002788251469,DEBIT,10/25,204,Pitcairn Islands,countryName
Rebecca Garcia,millergregory@example.org,o&O3KE7cy4,+380969758200,GB06UUPF250562646463,1706.31,UAH,1485.68,2025-03-20 09:41:23,withdrawal,credit_card,30313632679321,CREDIT,09/26,100,Northern Mariana Islands,countryName
Joseph Henry,timothyjackson@example.net,$2CuB1%iu6,+380661348847,GB77FTEO566201682167,9339.84,USD,862.89,2025-03-07 17:38:18,deposit,debit_card,6011931800265514,DEBIT,12/25,882,Tokelau,countryName
Eric Hansen,uthomas@example.com,_Qy4A&iLKN,+380661174219,GB24GRHD206118212517,1947.28,EUR,828.62,2025-01-23 15:55:15,deposit,credit_card,6011838482189336,DEBIT,09/28,717,Guinea-Bissau,countryName
Jacqueline Williams,amandahendrix@example.com,&gn30FUtt+,+380961633985,GB86AMMR275203647684,2165.0,USD,2939.69,2025-02-27 03:57:45,deposit,bank_transfer,213128629061732,CREDIT,09/28,638,Korea,countryName
Carol Walker,smithbrandon@example.net,4aStEsS7+u,+380985201363,GB26AJBZ686557595196,9112.65,UAH,4338.08,2025-02-21 09:06:52,transfer,credit_card,4467527542222294,PREPARED,05/25,343,Solomon Islands,countryName
Timothy Rocha,ycurry@example.org,FRp1%Ak33^,+380739757164,GB18LUXY244729603305,7327.78,EUR,1488.97,2025-03-24 08:09:07,transfer,debit_card,3572594250748104,CREDIT,02/28,437,Falkland Islands (Malvinas),countryName
Brandon Jones,destinyburns@example.org,oeP3FOyR@V,+380734781163,GB10IWGO202069338480,9801.31,UAH,2146.73,2025-02-10 22:20:03,transfer,debit_card,4251737013794115,DEBIT,02/29,295,Ethiopia,countryName
Russell Smith,claudiagoodman@example.net,A8y#9RTc$I,+380736261971,GB49MWPZ684216529116,1422.32,USD,281.91,2025-03-06 09:16:15,deposit,bank_transfer,6537861829052087,PREPARED,06/28,847,British Virgin Islands,countryName
Michael Sawyer,christinematthews@example.org,!1^4IlFBWU,+380731972539,GB55DZVI638249968595,4573.09,UAH,3401.66,2025-02-27 04:25:43,deposit,credit_card,676190799624,PREPARED,07/27,408,Argentina,countryName
Jessica Fox,grimesjason@example.net,$mDE1l!z)3,+380996145657,GB14BBJU570140226308,316.23,EUR,3560.36,2025-01-04 02:02:27,deposit,bank_transfer,340141560445091,DEBIT,01/29,880,Serbia,countryName
Andrea Mathis,uwilkinson@example.com,m1Jq9BP7#1,+380954756821,GB06URWO942642029786,9746.8,EUR,16.7,2025-04-01 14:02:30,withdrawal,debit_card,348451641343740,PREPARED,06/25,286,Bouvet Island (Bouvetoya),countryName
Jenna Holt,xmata@example.com,@T#2^Ogq!7,+380994317414,GB66RXXN480745805031,1067.02,EUR,4503.85,2025-01-05 03:15:26,deposit,bank_transfer,4933278748619,CREDIT,09/25,943,Netherlands Antilles,countryName
Alexandra Douglas,sara64@example.net,&tPXU8&Hd3,+380994075522,GB52RJCZ808971629476,4139.88,EUR,463.31,2025-02-28 17:49:02,transfer,bank_transfer,4390541913031780,DEBIT,09/27,145,Senegal,countryName
Jessica Stephens,deanmichelle@example.org,%5lDZmkZuC,+380969316033,GB84ODSF873474115245,2585.66,UAH,3054.89,2025-02-25 17:15:42,transfer,debit_card,3526202567749891,CREDIT,02/28,616,Italy,countryName
Amy Holmes,sjackson@example.com,5zY#1Zs1a&,+380978720884,GB91OGHG240034719608,7204.97,UAH,3042.71,2025-01-13 01:11:52,withdrawal,credit_card,346789491727716,CREDIT,11/26,957,Nepal,countryName
Angela Roberson,nzimmerman@example.net,)6%KSaWq*_,+380955059939,GB55RWDA516367725891,8994.34,USD,4161.84,2025-02-06 09:22:10,withdrawal,credit_card,6011641840233550,CREDIT,12/25,709,Tanzania,countryName
Valerie Taylor,carrdenise@example.org,$F$2mH%jy6,+380984507398,GB05ESNS035382638649,9865.07,USD,2651.52,2025-04-04 09:05:44,transfer,credit_card,38403977565805,DEBIT,05/27,857,Uzbekistan,countryName
Jason Tyler,zacharyfrost@example.org,$cbN@yF24g,+380985925194,GB19MEPH565591447184,6621.3,USD,2832.38,2025-01-08 05:27:17,withdrawal,debit_card,5365054896211245,CREDIT,12/26,608,Cook Islands,countryName
Tina Finley,patrick50@example.com,E@rD7%Ugnp,+380671534653,GB80HXRY723378461063,5259.48,UAH,2065.53,2025-01-19 00:56:09,deposit,debit_card,4798876837558163268,PREPARED,07/25,418,Cambodia,countryName
Kimberly Becker,brownkari@example.com,Z_s1!ZzxSb,+380637646201,GB80WXPD472921106502,948.49,EUR,453.0,2025-03-19 13:51:17,withdrawal,credit_card,502064841203,CREDIT,06/25,334,Sri Lanka,countryName
Crystal Gilbert MD,johnsondevin@example.com,K!!7MFzqL6,+380934041033,GB87WFUF329041969560,3541.11,UAH,1088.87,2025-01-17 07:32:42,deposit,bank_transfer,180023052594169,PREPARED,08/26,486,Tajikistan,countryName
Abigail Black,victoriasimmons@example.net,wK+rc3Rykh,+380962966363,GB34LSXG523928955664,7060.39,EUR,4359.63,2025-01-05 02:01:35,transfer,credit_card,6011777536247551,PREPARED,09/27,981,Macao,countryName
Richard Schmidt,sharonhudson@example.com,O3MVJx4n&2,+380681673611,GB42BMOH369718239102,6363.53,EUR,2181.32,2025-03-25 16:38:28,withdrawal,debit_card,4502274584895698,DEBIT,06/26,299,Philippines,countryName
Dennis Miller,pwiley@example.net,Q6HalOPb#t,+380731016255,GB11FDZW839371682285,9316.28,EUR,2859.16,2025-01-07 13:55:09,deposit,bank_transfer,3513884132279812,PREPARED,09/25,848,Czech Republic,countryName
Mrs. Sheena Wagner DDS,qmoss@example.net,(&2CnB+^H8,+380508275985,GB23JBFQ951226558766,7385.19,EUR,1209.07,2025-03-30 22:57:39,withdrawal,bank_transfer,4734306057522845,PREPARED,11/25,971,Latvia,countryName
Thomas Jones,kwright@example.org,qUkc3Q1zV*,+380962688010,GB66MROP271790369857,8821.45,UAH,782.04,2025-03-12 16:35:39,withdrawal,debit_card,3581319399429112,CREDIT,02/28,361,Burundi,countryName
Curtis Wilkerson,tonybruce@example.net,OCj8CeaW^^,+380505594894,GB84QVFR156675002383,3511.34,UAH,4838.31,2025-03-24 00:25:53,withdrawal,debit_card,346395401518490,PREPARED,06/27,461,Malaysia,countryName
Nathan Fox,ssmith@example.com,rH@6cYls7+,+380676217522,GB02CZWZ908152994798,6433.7,EUR,935.18,2025-03-06 18:45:27,withdrawal,debit_card,6521649933812696,PREPARED,10/28,702,Jordan,countryName
Stephanie Silva,sdouglas@example.com,!1WkkYw_eu,+380973742530,GB67ZLLZ114353144381,6256.86,USD,1127.15,2025-04-01 23:27:41,transfer,debit_card,3512467110991276,CREDIT,06/28,626,Netherlands Antilles,countryName
Sara Barnett,kurt16@example.org,Zp4WyuJp$T,+380679475343,GB30VJBL289143503355,2025.52,UAH,1093.43,2025-01-18 19:55:16,withdrawal,bank_transfer,4643040995352,DEBIT,12/26,413,Honduras,countryName
Ronald Gordon,karen45@example.org,+vA3aMppQd,+380735246929,GB34PIND593282650928,1358.21,USD,759.82,2025-01-29 12:15:01,transfer,credit_card,379927536634659,CREDIT,06/26,100,Romania,countryName
Jason Jones,ufloyd@example.net,jHi3UIUy0&,+380984844591,GB50PIRG688588064255,1415.25,EUR,4763.62,2025-01-27 17:23:50,deposit,bank_transfer,4153827850726590,DEBIT,07/27,437,Sri Lanka,countryName
Sarah Thomas,michaelmathews@example.org,+g&55UaGyp,+380684763207,GB54MEWA346540058950,4776.35,UAH,2560.78,2025-01-19 12:13:19,deposit,debit_card,4628669319951568,CREDIT,01/27,944,Greenland,countryName
Ana Anderson,huynhcarlos@example.net,%Gq5MFuuv9,+380934601021,GB80DLZO432245030253,6865.75,USD,3756.09,2025-02-21 21:08:38,deposit,bank_transfer,180011875277054,PREPARED,06/26,732,Moldova,countryName
Emma Cain,linsharon@example.org,1k4fF9luc$,+380952439913,GB93LFMW868883433109,2690.12,UAH,397.49,2025-03-10 13:47:45,withdrawal,credit_card,6581649152048995,PREPARED,05/26,373,Chile,countryName
Kayla Silva,jonathanesparza@example.net,&0#1VHshw#,+380981253528,GB95VMQG703855974347,6507.94,USD,3757.19,2025-03-28 10:37:55,transfer,debit_card,2248732142436373,PREPARED,11/27,886,Estonia,countryName
Wayne Byrd,amandakirk@example.com,n7Op$HnG!4,+380667836231,GB06UOXC559643096765,7017.13,EUR,1360.15,2025-03-26 12:12:50,withdrawal,bank_transfer,6537465467086975,CREDIT,05/25,994,Northern Mariana Islands,countryName
Luke Lynch,adam53@example.com,SF_1SIvd0*,+380667116677,GB23OFPP153974671217,6539.39,EUR,4124.66,2025-02-26 07:05:17,withdrawal,debit_card,4827555877562641,DEBIT,11/27,722,Argentina,countryName
Joseph Knight,franklinadam@example.com,XN%uWeOn_2,+380664005369,GB53LTLN699409936582,9445.12,EUR,3759.33,2025-03-04 01:06:55,transfer,bank_transfer,4674780255467,PREPARED,07/27,521,Kiribati,countryName
Michael Glover,davidhawkins@example.com,@o3YVGlW*c,+380683194848,GB89MYOU176088386950,7972.86,EUR,4745.82,2025-02-21 09:12:23,withdrawal,debit_card,2438972115653642,CREDIT,09/26,754,Svalbard & Jan Mayen Islands,countryName
Theresa Walker,qwood@example.com,vt01QQznC&,+380683041133,GB94QRWA865934782245,7289.13,EUR,1100.95,2025-02-02 18:08:11,deposit,credit_card,3554055516086806,CREDIT,02/26,177,Colombia,countryName
Todd Mcclure,claythomas@example.com,s#U7sThghV,+380675772332,GB39FAZM536276366544,7887.96,UAH,1305.08,2025-01-11 15:51:49,withdrawal,bank_transfer,4661284880444461443,PREPARED,06/27,166,French Guiana,countryName
Monica Brady,darrenwood@example.com,@EHBZIhE5#,+380634509160,GB83GHRQ791927813795,3990.8,EUR,1064.58,2025-01-15 14:25:30,deposit,bank_transfer,4893376341636203,CREDIT,12/26,463,Uzbekistan,countryName
Noah Cook,whitesheila@example.org,_f*3b_Us*K,+380994979980,GB36MOGP841693400242,9792.16,USD,4713.52,2025-01-04 09:34:32,withdrawal,credit_card,4093406632831730,CREDIT,01/26,793,Georgia,countryName
Kimberly Taylor,valerie31@example.com,$gG7^DtO)f,+380965690744,GB95LEHT160496955590,3521.43,USD,1162.1,2025-01-26 19:12:47,withdrawal,debit_card,3505708643623335,PREPARED,06/26,758,South Georgia and the South Sandwich Islands,countryName
Donna Rodriguez,tbrown@example.net,Wz(4V3AuEw,+380669276473,GB90DTIZ836417211894,9527.96,EUR,758.71,2025-04-02 19:43:16,deposit,debit_card,213125144627153,DEBIT,02/26,990,Indonesia,countryName
Joseph Parker,wjimenez@example.net,K&5Ckhoa$c,+380506171574,GB31IBHA078970337141,1660.24,EUR,1372.52,2025-01-10 04:14:06,deposit,debit_card,30086750513304,DEBIT,01/27,239,Canada,countryName
Kathleen Alexander,wendythomas@example.com,sg24FB3f_i,+380931855704,GB62XMYP717546670728,9456.92,EUR,2403.62,2025-01-03 02:06:03,withdrawal,credit_card,4959468306919223106,CREDIT,12/25,359,Kyrgyz Republic,countryName
Kevin May,lauren01@example.com,hgI2!KFl%7,+380989792823,GB60LXVU398591753604,8689.49,UAH,1827.95,2025-04-01 01:23:48,deposit,bank_transfer,6011679696734701,PREPARED,12/25,107,Guinea-Bissau,countryName
Dale Shelton,edwinwhite@example.net,$54Fnoy7c3,+380999138166,GB75OEEM559363074228,7572.82,USD,3936.28,2025-01-24 00:12:58,transfer,debit_card,3529583958328354,PREPARED,07/27,645,Ecuador,countryName
David Norton,smeyer@example.org,%l@O$ex2E7,+380637995198,GB84SCZV048958463433,8530.24,EUR,577.92,2025-04-04 12:20:22,transfer,debit_card,30502723274055,DEBIT,02/26,707,Lesotho,countryName
Alex Crosby,hugheschristy@example.com,o+yBn5Nrcg,+380932916109,GB07HAOD471118338835,9441.08,UAH,3925.22,2025-01-23 22:35:00,deposit,credit_card,3507425455227109,PREPARED,01/29,105,Christmas Island,countryName
Robert Wagner,fosterkathy@example.org,^^8$9RxAWg,+380737086247,GB37JETQ947084376094,3994.7,USD,3963.3,2025-03-01 19:19:12,deposit,debit_card,213148178212577,DEBIT,10/25,766,Congo,countryName
Ashley Peterson,rose46@example.org,2*H$A5+weB,+380992194008,GB50OYYC867793116689,8742.27,USD,707.38,2025-03-21 03:49:35,transfer,debit_card,30524770045881,DEBIT,02/26,660,Kazakhstan,countryName
Timothy Preston MD,derekchase@example.org,*20%&JcWfy,+380934513382,GB41QWEH045325606087,277.78,EUR,832.4,2025-02-25 17:17:20,deposit,debit_card,4899533353027861,PREPARED,07/26,594,Belgium,countryName
Virginia Mendez,fishersara@example.com,!U5RaGEg*5,+380933163408,GB47ZEQL980186677093,1257.05,UAH,4849.82,2025-01-14 05:40:22,deposit,bank_transfer,4449602699618,DEBIT,12/26,167,Fiji,countryName
Meghan Wright,williamscott@example.com,1LWir^bp%X,+380679342373,GB26IVOF730314946602,6336.4,USD,39.27,2025-01-23 18:46:00,deposit,bank_transfer,4484367134973323989,PREPARED,06/26,393,South Georgia and the South Sandwich Islands,countryName
