userName,email,password,phoneNumber,accountNumber,balance,currency,transactionAmount,transactionDate,transactionType,paymentMethodType,cardNumber,cardType,expirationDate,cvv,countryName,cardIssuer
Audrey Torres,hollowaydavid@example.org,BnEN!9BmNP,+380679344616,GB86NIOX078424536806,1205.95,UAH,647.72,2025-02-23 10:51:41,deposit,debit_card,3542899652107511,DEBIT,10/27,161,Lithuania,countryName
Justin Watkins,dalelawson@example.com,&1BBW)PVog,+380978293057,GB59OLMS891783698919,2663.12,UAH,1984.15,2025-04-04 23:43:33,transfer,bank_transfer,4879533612209676,PREPARED,06/28,502,Burundi,countryName
Ryan Martinez,cervanteskrista@example.net,F#a2U%gz9_,+380738939882,GB42RXLQ316121504133,3401.5,UAH,4647.6,2025-01-22 13:06:09,transfer,debit_card,4163554592353785411,CREDIT,04/26,644,San Marino,countryName
Kimberly Ruiz,rmanning@example.org,#1#8NdwI9S,+380988660801,GB42BLEI956333565833,6941.14,UAH,4098.77,2025-03-28 07:01:10,withdrawal,credit_card,3543790384240812,PREPARED,01/27,236,Antigua and Barbuda,countryName
Jacqueline Hogan,kevin15@example.net,6XkOgRqs_2,+380974079475,GB44BSPW145220113443,4029.17,UAH,3752.37,2025-02-05 19:07:07,withdrawal,debit_card,4803173420346161,DEBIT,08/28,370,India,countryName
Kelly Moore,willie48@example.com,((PMJfKnG1,+380939562652,GB51EVOF281765239855,4226.36,EUR,4939.16,2025-03-07 13:09:10,deposit,credit_card,676296731919,DEBIT,06/28,558,Marshall Islands,countryName
Aaron Rogers,danielle97@example.org,TE%DB_8j^6,+380679814728,GB12ILPT469991708638,9127.98,USD,4781.54,2025-01-12 17:37:10,deposit,debit_card,3552283248092783,CREDIT,03/26,419,Lesotho,countryName
Melody Navarro,jamesjohnson@example.net,&K1EFxyay0,+380662274764,GB25QRNF804699585268,8518.04,EUR,4983.43,2025-04-02 20:02:07,deposit,bank_transfer,4320055109830164670,DEBIT,06/27,253,Canada,countryName
Sally Lopez,vsmith@example.net,#1sOXY3g*r,+380939481391,GB08ZAHJ319790652146,6910.15,UAH,4562.31,2025-02-17 00:14:17,transfer,debit_card,3556739136670788,CREDIT,04/27,534,Romania,countryName
Kirk Peterson,zacharyperez@example.com,PS4yLstm4+,+380661891269,GB21AQGF599071909807,4262.41,UAH,4241.95,2025-02-25 11:16:36,deposit,debit_card,4650034643609,PREPARED,05/28,492,India,countryName
Craig Gordon,aobrien@example.org,$97(YpFjYp,+380958403748,GB76KFXG414353915497,8838.6,UAH,2689.15,2025-02-02 03:25:00,withdrawal,bank_transfer,2392438144320532,PREPARED,02/29,214,Bolivia,countryName
Angela Hines,dbrown@example.net,D_$3b24itC,+380733496513,GB96HYMA809889428423,6643.14,USD,2969.04,2025-01-21 11:46:50,transfer,credit_card,378980807826174,CREDIT,05/27,316,Mauritania,countryName
Amanda Wallace,rgraves@example.net,a(&v0AniVf,+380632907425,GB61SCSO564740016909,5085.7,EUR,2698.58,2025-01-30 03:34:17,transfer,bank_transfer,3514515139778179,DEBIT,07/25,611,Bermuda,countryName
Carrie Young,jesusconley@example.net,46RHRh@4+O,+380986895404,GB64QLXG894686220968,1510.22,EUR,1264.17,2025-03-14 22:34:35,transfer,credit_card,180007596471240,PREPARED,04/28,734,Cayman Islands,countryName
Steven Howe,wallsjason@example.net,Go68ZToX+p,+380736808437,GB46FAXJ777985240130,4538.59,UAH,4285.14,2025-03-21 15:21:39,withdrawal,bank_transfer,340416240479417,PREPARED,05/25,721,Djibouti,countryName
Richard Ochoa,lauramitchell@example.net,^!2Ysyw6%0,+380672826567,GB15PSHT227450652305,6698.28,UAH,398.53,2025-02-04 20:15:27,transfer,debit_card,3538519680733387,DEBIT,09/28,419,Cyprus,countryName
Amber Proctor,rreese@example.org,B8^pC@Dl_V,+380674808280,GB48QUWU374748738507,6265.4,EUR,2537.17,2025-01-18 11:12:00,transfer,credit_card,4627236158629621,DEBIT,07/28,704,Bermuda,countryName
Angela Roberts,qjones@example.net,NM63YQa9&d,+380985681874,GB92LQWB357743599251,9321.83,EUR,355.63,2025-03-19 23:01:07,transfer,credit_card,4845839860695701,CREDIT,02/29,194,Qatar,countryName
Timothy Ferguson,johnsonpaul@example.com,+0EI)rZcQx,+380991383647,GB51ATSG962184204825,497.29,UAH,4476.35,2025-01-10 12:05:04,transfer,credit_card,3527220365377938,PREPARED,12/25,866,Cote d'Ivoire,countryName
Howard Stanley,jesus76@example.net,P#H6G*di*M,+380954291548,GB57TRRM788315671445,8743.67,UAH,3218.92,2025-02-17 22:18:16,withdrawal,debit_card,4169448387317019,DEBIT,01/26,175,Algeria,countryName
Cynthia Spencer,danielbrooks@example.com,^*9WC(3Q1q,+380961296144,GB56TFLN335375891694,1648.22,UAH,482.45,2025-02-02 10:54:27,withdrawal,credit_card,38649202070926,PREPARED,03/27,974,Zambia,countryName
Thomas Johnson,markgregory@example.com,ChRoIIv3(4,+380636058717,GB69YCLX007336732297,1499.83,UAH,535.01,2025-01-07 18:56:02,withdrawal,credit_card,180024013493285,PREPARED,12/28,826,Bahamas,countryName
Scott Bass,rachael04@example.net,p(#1aZsAC+,+380504280963,GB34FRBS255003990300,7609.63,EUR,1392.11,2025-02-04 14:22:15,withdrawal,bank_transfer,36041224913162,PREPARED,06/26,870,Jamaica,countryName
Travis Francis,justin55@example.net,*2hNxMDm6^,+380938931694,GB13ZRXE805515597816,1688.39,EUR,4778.64,2025-01-04 11:34:11,deposit,bank_transfer,4443656479400797933,CREDIT,10/25,649,Poland,countryName
Jeremiah Davis,matthew39@example.com,%$ee+lMdc4,+380993501064,GB22GGOD461173872110,4345.95,UAH,314.87,2025-02-02 23:10:49,transfer,debit_card,38358818129478,DEBIT,09/25,225,Latvia,countryName
Tammy Rodriguez,richard82@example.org,#I6XWCmnGb,+380959799064,GB57WXDK593380478057,7133.99,USD,982.75,2025-02-10 13:21:40,transfer,bank_transfer,4771183450115475,DEBIT,06/27,892,Niue,countryName
Sarah Sanders,danny52@example.net,7!EF8Cfhh$,+380939976314,GB65QRON636295472142,5473.57,UAH,3363.11,2025-03-06 18:46:36,transfer,bank_transfer,3504597080202732,CREDIT,02/29,265,Timor-Leste,countryName
Susan Arroyo,cevans@example.net,5!8QHju3^V,+380687391947,GB07HCDH761087568981,4012.03,EUR,2652.68,2025-03-07 11:41:32,deposit,debit_card,375129856370782,CREDIT,05/28,879,Spain,countryName
Taylor Sullivan,oramirez@example.net,(1BrOHe#(4,+380992098609,GB83VGIT550850408607,8101.06,EUR,1767.84,2025-01-13 23:28:31,transfer,credit_card,4005179814376477323,DEBIT,05/26,822,Svalbard & Jan Mayen Islands,countryName
Linda Gregory,amanda40@example.net,c!u8Ra#eyA,+380667655453,GB83MFLK296998894250,9614.15,UAH,855.92,2025-02-10 01:15:00,withdrawal,debit_card,372523129945532,DEBIT,12/28,551,Lao People's Democratic Republic,countryName
Ashley Cowan,jasongeorge@example.net,g%$5HBLihN,+380663641030,GB20VIGJ761712504567,3173.55,EUR,2948.9,2025-01-16 07:04:54,withdrawal,credit_card,343776711456666,DEBIT,01/27,385,Nicaragua,countryName
Danielle Logan,johnathan97@example.com,h2b!AoGR+),+380938115315,GB07EXWB913033527450,7521.04,USD,1831.82,2025-03-27 05:45:43,withdrawal,debit_card,2720350472112923,CREDIT,10/26,774,Ghana,countryName
Amy Johns,amyhorton@example.net,(3t2NEpTqw,+380734810535,GB61YNHF929828233200,4445.12,UAH,3229.02,2025-02-16 21:01:55,withdrawal,debit_card,30404193375993,CREDIT,03/28,511,Turkmenistan,countryName
David Williams,blakemark@example.com,)JOcrE5(A2,+380503778501,GB79UBVX676712805565,5074.57,UAH,2441.39,2025-04-04 03:21:51,withdrawal,debit_card,3582921827885739,PREPARED,05/27,279,Togo,countryName
Michelle Brown,baldwinerik@example.com,(61Guj(b2P,+380959995313,GB35VMNK421291847417,9439.44,USD,1342.73,2025-03-11 13:15:59,transfer,debit_card,3553333229537808,PREPARED,04/26,498,Turkmenistan,countryName
James Morris,lovesarah@example.net,2z9Zs@fQ%M,+380981243778,GB05LJIT494422543302,6068.12,USD,2658.96,2025-01-21 18:46:26,withdrawal,credit_card,4391689448354,PREPARED,08/27,313,Reunion,countryName
Brandon Kennedy,mgood@example.com,f#r50hEoiA,+380973273636,GB47KKNL046551374188,6025.06,UAH,4121.61,2025-02-16 06:59:52,transfer,credit_card,630433565391,PREPARED,05/26,856,Papua New Guinea,countryName
Melissa Cooper,erinholden@example.org,4MGMsrWi(g,+380663894871,GB86FDYP726867867691,4388.24,UAH,4902.16,2025-01-01 01:21:00,transfer,bank_transfer,38189503479740,PREPARED,09/28,747,Korea,countryName
Dr. Erin Lloyd,sarah88@example.org,m@9$VRzbqv,+380955643513,GB10GVXS861336221886,3127.25,EUR,1136.83,2025-02-12 06:04:49,transfer,debit_card,345785046370094,PREPARED,10/27,726,Norfolk Island,countryName
Madeline Ray,lalexander@example.net,^cZy2YEw3H,+380985932312,GB91CALI231358695344,3953.95,EUR,626.55,2025-03-19 01:31:20,deposit,bank_transfer,6569419734971353,PREPARED,07/26,352,Yemen,countryName
Grant Townsend,hklein@example.org,%13*OjL(sj,+380934025811,GB04HIPW876435251606,9192.59,UAH,2938.11,2025-03-29 03:38:02,deposit,debit_card,38244950496935,CREDIT,07/28,658,Moldova,countryName
Jennifer Morris,brownlarry@example.com,m%SW6HgTyV,+380954134393,GB92SWZI114265553907,4734.57,USD,4223.1,2025-03-08 09:30:55,transfer,bank_transfer,639031162915,PREPARED,03/27,606,Barbados,countryName
Chelsea Murillo,cassandra25@example.org,Y(80Bu@(VB,+380955616955,GB29NZWQ832308634541,205.63,USD,4044.29,2025-02-21 22:05:00,withdrawal,credit_card,3547127254690378,PREPARED,04/25,816,Brunei Darussalam,countryName
Kristi Dawson,avasquez@example.net,H&@*2Zw_ia,+380985855356,GB50GCAT099072532058,5254.24,UAH,4220.24,2025-02-07 02:28:07,transfer,bank_transfer,6569096228819627,PREPARED,05/25,526,French Southern Territories,countryName
Amanda Lee,alexandermendez@example.com,l1NLhwzL^O,+380671672967,GB65SRJT880779834988,9696.6,UAH,3545.23,2025-03-29 06:30:21,withdrawal,credit_card,575064642409,PREPARED,03/27,464,Honduras,countryName
Carol Haynes,michael85@example.org,$o!2F$Wpt4,+380967441618,GB74NPBQ983250628936,9329.33,USD,1626.16,2025-03-22 19:43:53,transfer,credit_card,213100095027760,PREPARED,08/26,530,Lesotho,countryName
Linda Nguyen,heather76@example.com,!hjSM1sy6V,+380932307841,GB33KFFH380592021638,5978.41,EUR,3846.83,2025-02-11 22:41:02,withdrawal,credit_card,30361270357197,CREDIT,06/26,451,Isle of Man,countryName
Terry Lopez,brendawilliams@example.org,i!&6$GqPb),+380991857311,GB28IINY925207235115,7411.98,USD,2423.32,2025-02-10 12:01:36,withdrawal,bank_transfer,370528876527740,DEBIT,12/25,593,Cameroon,countryName
Jacqueline Rowe,kristendavies@example.net,p$8!0CQ#&u,+380995691875,GB73PMRY754389976355,1056.58,EUR,4925.47,2025-01-08 17:14:55,withdrawal,bank_transfer,2709209679956190,DEBIT,06/26,819,Bulgaria,countryName
Kevin Vazquez,markharrell@example.org,($GxaTmA_2,+380959667627,GB95NRTI792303154534,3855.05,USD,962.54,2025-01-05 17:16:22,withdrawal,bank_transfer,6526649815874579,DEBIT,03/27,948,Syrian Arab Republic,countryName
Michael Gentry,melissa13@example.net,oE6*(Lzh^^,+380984617357,GB43FIBG286297657823,4631.83,USD,4542.6,2025-03-20 09:51:54,deposit,debit_card,4777125906690664443,PREPARED,06/25,845,Germany,countryName
Timothy Anderson,jacob32@example.com,#*lsU+ag8(,+380663654277,GB94JZCS902783785152,1685.42,EUR,2076.45,2025-04-02 21:39:26,transfer,bank_transfer,213171386874855,DEBIT,03/27,224,Tonga,countryName
Jerry Garcia,dannycrosby@example.net,a!I4WQmn%9,+380677430072,GB34WAJS765741683365,2308.55,USD,654.16,2025-02-18 07:29:16,transfer,debit_card,4811324476487991,CREDIT,11/26,314,Bulgaria,countryName
Jonathan Gonzales,xbrown@example.org,6!0TJVhLkn,+380973689171,GB62GBKF997327508321,787.29,EUR,142.95,2025-01-09 21:12:28,deposit,credit_card,4894456008556131,CREDIT,11/28,244,Lithuania,countryName
Elizabeth Campos,carlsonsandra@example.com,UQ4h*Tc_!l,+380984814241,GB69YUGL415527715530,4896.94,UAH,4172.49,2025-01-01 11:30:27,withdrawal,credit_card,2713152363326870,CREDIT,09/25,400,Bulgaria,countryName
Gregory Burton,hughessusan@example.com,#pF(oIPXM3,+380683894809,GB82LYWQ419262334736,9662.03,USD,507.89,2025-01-31 00:54:25,withdrawal,bank_transfer,4829499059846,DEBIT,01/28,423,Equatorial Guinea,countryName
Robert Schneider,yhenry@example.net,527PWIzC8),+380969529423,GB83LRVA947051067312,4105.0,USD,2088.67,2025-03-23 22:00:52,deposit,credit_card,349126733178761,PREPARED,07/26,744,Palestinian Territory,countryName
Stephanie Hanson,ballardjames@example.org,2u2+zGk8%a,+380675214197,GB37QOJX181783630693,3339.95,USD,2070.82,2025-01-25 02:17:52,withdrawal,credit_card,4770701631555812229,PREPARED,07/28,843,Saudi Arabia,countryName
Penny May,christy88@example.net,A^x2Nla7aX,+380638377540,GB66KCEZ768167368820,1223.88,USD,1715.93,2025-04-07 06:28:30,transfer,credit_card,4464564231151297,CREDIT,11/26,503,Japan,countryName
Caleb James,dianareynolds@example.org,Uo3K!QhE)5,+380961270472,GB63QOHB314608955448,5637.53,EUR,691.03,2025-01-23 13:39:42,transfer,debit_card,371309998224949,PREPARED,04/25,324,Austria,countryName
Ellen Lee,boydamy@example.net,6*J4VhsU*%,+380675639043,GB31QZYO847846581672,2294.03,UAH,1981.03,2025-02-22 21:41:45,deposit,credit_card,4566943663006228,PREPARED,08/27,857,Guernsey,countryName
Christina Velez,rebeccazimmerman@example.net,E!gU9eydnS,+380681342892,GB30ALXU856394925717,6176.76,EUR,1968.49,2025-02-12 08:03:11,deposit,debit_card,6011290204542675,PREPARED,12/27,973,Uzbekistan,countryName
Victoria Petty,sean62@example.net,n+cg6lYuRf,+380735095459,GB71CEVN096634382027,5317.61,UAH,1320.84,2025-01-11 05:20:11,transfer,debit_card,502081102456,CREDIT,03/26,699,Bolivia,countryName
Ralph Duarte,jacobmoore@example.org,Lrb68BWHb*,+380982700710,GB75TZIK585178692715,179.08,UAH,4151.2,2025-03-06 04:14:16,withdrawal,debit_card,180087414522275,CREDIT,10/28,342,Austria,countryName
Aaron Harris,mckenziejoshua@example.org,)9aeJH$jYd,+380734464379,GB26WLJL654061936764,3231.95,UAH,4951.34,2025-03-28 05:34:16,deposit,credit_card,6011497551880729,DEBIT,07/25,545,Belize,countryName
Deanna May,ryanmitchell@example.com,^6u2A_anAf,+380689701407,GB63FFUH555852574768,4437.13,USD,1807.38,2025-02-21 08:41:20,withdrawal,bank_transfer,501834863323,CREDIT,02/26,141,Poland,countryName
Jenna Tucker,carterjo@example.net,!+QnEaj!j9,+380632269113,GB77FDGE653422693222,1958.69,EUR,3837.78,2025-03-18 08:43:16,transfer,debit_card,4858066835095338,CREDIT,01/27,545,Algeria,countryName
Emily Horton,sarahbeck@example.org,3fN2nQBp_j,+380504332384,GB84NGCX324673489150,9605.76,UAH,1152.92,2025-01-24 05:54:04,transfer,credit_card,374344598480267,DEBIT,04/26,295,Sri Lanka,countryName
Michael Tran,dwilliams@example.org,g_P17QbRBT,+380933112855,GB15HFRO055446008568,7289.56,USD,628.19,2025-02-23 16:36:08,transfer,bank_transfer,4771322909585074,DEBIT,06/26,999,Belarus,countryName
Alyssa Carson,vortiz@example.com,*7Axdc%(tR,+380965364629,GB42RKWD137848248526,5470.97,EUR,1757.42,2025-01-22 19:34:59,withdrawal,bank_transfer,3598911580275063,CREDIT,02/26,611,Moldova,countryName
Rebecca Black,delacruzcarol@example.net,^Gm33C5s(Z,+380672708863,GB66UDGK642767404031,6125.6,USD,248.45,2025-02-17 22:43:12,deposit,bank_transfer,4526261874796,PREPARED,06/26,334,Iran,countryName
Stephen Johnson,lynchandrew@example.com,^!rJ7Mjl@u,+380733697936,GB11NHGO399139588964,7873.48,EUR,3719.15,2025-03-18 20:36:11,deposit,credit_card,36102371015837,CREDIT,08/26,366,Iceland,countryName
Brittany Brandt,ihill@example.org,$U0M)Ruy!L,+380665934935,GB41QZZM486430911235,9417.02,EUR,878.25,2025-03-23 16:51:26,transfer,credit_card,4676324812722659,DEBIT,09/25,569,Pakistan,countryName
Amy Bryan,jeremy39@example.com,^)9MZSbx$k,+380973238772,GB68LPRX526451100703,9189.62,EUR,1758.09,2025-01-15 23:47:49,transfer,bank_transfer,3597611289554880,DEBIT,01/27,947,Cook Islands,countryName
Kerry Gutierrez,saralam@example.com,T8NKARba^y,+380965062026,GB16SJYK527598242024,9639.3,EUR,1327.73,2025-01-17 20:00:56,withdrawal,credit_card,575577151062,DEBIT,03/28,612,Bulgaria,countryName
Jeffrey Henderson,robertsderek@example.com,)+!XApi3&9,+380734691768,GB55ZAUH152723035491,1490.2,EUR,2508.91,2025-01-01 00:50:46,withdrawal,credit_card,4101159048651859,DEBIT,03/26,494,Bouvet Island (Bouvetoya),countryName
Leslie Mclaughlin,jessicarichard@example.org,Lfoj1ZRzC),+380977768225,GB74WXAK065580910548,5418.75,USD,2185.7,2025-01-03 09:27:47,deposit,bank_transfer,4061916866769503,DEBIT,09/28,338,El Salvador,countryName
Scott Velez,derekschmitt@example.net,n67jL1ee!3,+380669843984,GB72ZRUQ989585889313,8020.14,UAH,2226.76,2025-02-24 06:12:42,transfer,credit_card,30548000040883,DEBIT,07/28,766,Saint Kitts and Nevis,countryName
Robert Simon,beckmichael@example.org,$mVyAM)E&0,+380962617848,GB11WFRB911574282649,7758.99,UAH,1109.07,2025-03-28 10:43:35,deposit,debit_card,30278515674923,CREDIT,10/27,897,Kiribati,countryName
Claudia Sanchez,whitelisa@example.com,yW5xMsNN_g,+380737374174,GB74EDMK279557932967,6406.73,USD,2344.98,2025-02-15 22:35:01,withdrawal,debit_card,6516752570749333,DEBIT,03/28,581,Netherlands,countryName
Michael Arnold,twatson@example.com,Y7zkNq7%+k,+380999063138,GB30OAHM559909691889,8634.28,EUR,2912.47,2025-01-26 09:53:05,transfer,bank_transfer,503830022706,CREDIT,12/25,270,Guinea-Bissau,countryName
Christina Ashley,jamesholden@example.org,!hPIe@gXD1,+380997376480,GB46GGCC374824163626,100.56,EUR,614.63,2025-03-30 17:33:34,withdrawal,debit_card,6011483551391404,PREPARED,02/26,156,Bolivia,countryName
Michelle Smith,xandrews@example.com,^4jBjsqk6k,+380685197708,GB77ASKV488757887541,6679.56,EUR,82.35,2025-03-19 09:38:04,deposit,debit_card,4233926085070,PREPARED,05/25,648,Norway,countryName
Carolyn Boyle MD,uriley@example.net,_T6PwXHqWA,+380681180139,GB06APPC678928218490,4197.79,EUR,3836.19,2025-01-20 01:48:10,deposit,credit_card,4815872789993382,CREDIT,02/27,479,Bahamas,countryName
James Phillips,david10@example.net,Zf24PElx(@,+380935994990,GB72WHDT757027612749,7421.88,EUR,33.43,2025-01-11 10:29:01,deposit,bank_transfer,676292286918,DEBIT,06/25,984,Namibia,countryName
Ruben Barker,davisjohn@example.com,Ss$e0KRrCc,+380635843505,GB53XMXN925691331721,1316.75,EUR,473.94,2025-02-07 23:25:33,withdrawal,debit_card,4451364203280350621,DEBIT,04/29,835,Kiribati,countryName
Steven Bell,fhogan@example.com,Hz9iHLlfz^,+380672475027,GB69JCMJ735291426117,3277.96,USD,3258.69,2025-03-12 18:33:10,deposit,debit_card,4275859899019185744,PREPARED,03/29,144,Bermuda,countryName
Travis Johnson,marquezanthony@example.org,en^$9hGmEW,+380735260291,GB15VRNR267211231552,4880.64,EUR,3934.23,2025-01-24 12:47:38,withdrawal,debit_card,2268194685798260,DEBIT,12/27,133,Sierra Leone,countryName
Jacqueline Macias,craighutchinson@example.org,!fVuxox9U6,+380631776544,GB20AIHS715842457314,5347.8,EUR,4415.95,2025-03-06 20:30:17,withdrawal,debit_card,213195910049619,CREDIT,01/27,534,Bulgaria,countryName
Richard Benson,kevin53@example.net,a5zXlGmN%9,+380632701625,GB49QXMG056138990344,6987.49,EUR,728.84,2025-01-08 11:20:35,deposit,bank_transfer,30341647524984,CREDIT,01/26,517,Belgium,countryName
Dr. Andrea Hall MD,knightstephanie@example.com,%8Oe(38153,+380953064632,GB59XBYM354767829244,6545.56,EUR,2679.27,2025-02-22 06:54:58,deposit,bank_transfer,4712298058296899359,DEBIT,04/27,326,Seychelles,countryName
Jacob Hall,wendy06@example.com,l1LGe2jK^4,+380505832138,GB46MOZZ427107927594,7110.55,EUR,3991.16,2025-01-10 23:59:07,withdrawal,bank_transfer,4447430542305497,DEBIT,05/27,254,Palau,countryName
Kevin Noble,sparkscaroline@example.net,^)*J*7Bb&e,+380509745612,GB63SCXZ087637149590,1143.94,EUR,3630.23,2025-04-02 05:43:06,transfer,debit_card,4863153262578,CREDIT,12/26,189,Holy See (Vatican City State),countryName
Sophia Liu,evelynweeks@example.com,Z8F41&uc%Y,+380935507077,GB31BGDS080065017253,8605.53,UAH,1459.95,2025-01-09 09:58:31,deposit,credit_card,3503653756910412,PREPARED,01/29,249,Egypt,countryName
Ryan Friedman,eramirez@example.com,&V9*G0EwHv,+380985436649,GB50NOPP030226315639,2230.34,UAH,2814.58,2025-02-09 10:47:48,withdrawal,credit_card,370322447852070,PREPARED,01/28,117,Mozambique,countryName
Tina Morgan,ywalsh@example.org,k82G_O#ol^,+380733860477,GB72JJHL912284099916,3604.04,USD,3050.36,2025-01-21 18:00:34,transfer,debit_card,3539948802323232,PREPARED,05/25,312,Christmas Island,countryName
Sharon Young,diane27@example.org,W^32Od_7Ct,+380689531996,GB22JJFQ269843811348,4841.61,EUR,4406.13,2025-02-24 01:41:31,transfer,debit_card,503807595932,PREPARED,11/28,835,Samoa,countryName
Michael Pennington,samanthagraves@example.org,a#%7)8AuwO,+380668965268,GB40FQCG434208661776,134.98,UAH,4105.87,2025-01-14 09:16:14,transfer,credit_card,4057287788565346,PREPARED,11/25,784,Namibia,countryName
Brenda Walsh,alvaradosonya@example.com,)*4vGeOmvP,+380986092091,GB73ACSU277760929739,5638.13,USD,3312.48,2025-01-22 19:41:14,deposit,bank_transfer,6585857898122802,PREPARED,03/26,704,Seychelles,countryName
Amanda Acosta,normanclayton@example.com,fh0Vc7*Za%,+380681527956,GB55YKYQ790315297530,7902.84,UAH,1914.26,2025-03-30 01:44:16,withdrawal,credit_card,3542523519738397,CREDIT,02/29,976,Brunei Darussalam,countryName
Jerome Butler,schaefermonica@example.com,6C%LZYo5*f,+380991336643,GB19VQIA358745988303,9843.99,EUR,1853.94,2025-03-31 07:55:48,withdrawal,debit_card,2263841755724791,CREDIT,11/26,395,Botswana,countryName
Kyle Smith,aaronewing@example.org,zu7Y+ZQfp*,+380964517883,GB44YGOS037299496948,4182.69,USD,697.56,2025-02-09 01:35:04,transfer,bank_transfer,213182810531110,CREDIT,08/26,850,Mexico,countryName
Raymond Lewis,swilson@example.net,yAUFm#1t#8,+380978885594,GB31NZMH261104590212,3156.94,EUR,1861.26,2025-01-17 13:45:12,withdrawal,debit_card,4645918586734,PREPARED,04/26,341,Svalbard & Jan Mayen Islands,countryName
Courtney Gray,ismith@example.org,md0ZM#c)&),+380639978904,GB78UPUE288759933802,9103.76,UAH,3605.65,2025-01-09 12:21:43,transfer,bank_transfer,4595510730783520,CREDIT,07/26,187,Cook Islands,countryName
Jeffrey Smith,littlecheryl@example.net,5pG4jOvu!D,+380982640445,GB53IQBK283981636901,8189.52,UAH,3400.52,2025-03-08 07:47:56,deposit,bank_transfer,4685053248428030436,PREPARED,02/29,415,Belize,countryName
Justin Hill MD,candice91@example.org,%ILjRZyk1h,+380632915427,GB65JETN193549083127,6355.41,USD,1256.09,2025-03-02 15:42:09,transfer,debit_card,346114569995527,DEBIT,03/29,763,Brunei Darussalam,countryName
Cody Mclean,angelicakelly@example.org,^m+7SNDqf9,+380507791878,GB77ZNYO898233943281,7226.71,EUR,1222.05,2025-02-16 05:46:27,deposit,debit_card,6011273129142771,CREDIT,11/26,313,Cocos (Keeling) Islands,countryName
Joseph Garcia,geraldschultz@example.org,)YuKtC3#s8,+380938271083,GB23OLBK880328275049,933.42,USD,1805.17,2025-01-02 20:06:05,transfer,debit_card,213159675335811,PREPARED,12/28,822,Nigeria,countryName
Christopher Willis,stevensonscott@example.com,^8^MPPim9B,+380735416956,GB33ZOUW195195510992,1869.17,EUR,4934.89,2025-03-10 21:48:04,withdrawal,bank_transfer,30478448646325,CREDIT,09/25,771,Pakistan,countryName
Anita Buchanan,danielle39@example.com,r!22Su9iys,+380994576130,GB89ULCL805824537338,3588.44,USD,1974.84,2025-01-13 04:44:36,transfer,bank_transfer,30242629902059,DEBIT,02/27,280,United States Minor Outlying Islands,countryName
Karen Clements,patriciajenkins@example.net,T&4HISaKQJ,+380685946764,GB78VNQS260521644685,8046.78,EUR,888.49,2025-04-01 17:26:22,withdrawal,bank_transfer,3530876762679864,DEBIT,10/25,589,China,countryName
Angela Farmer,huffmandavid@example.com,^58Pc9oF!j,+380932676168,GB79IDBU802911182089,7869.95,EUR,2903.83,2025-03-27 17:33:04,deposit,debit_card,5273652240303963,PREPARED,12/28,792,El Salvador,countryName
Katelyn Chavez,awilson@example.net,B^J3X71dpB,+380639123213,GB25WZOG574165994485,3498.87,USD,2042.43,2025-01-15 05:54:41,deposit,bank_transfer,5128987630590796,PREPARED,03/28,778,Kenya,countryName
Francisco Gonzalez,khughes@example.org,!UoLlO4$3T,+380971659768,GB09DJJF495990831897,3600.6,USD,98.84,2025-01-09 10:00:05,transfer,bank_transfer,4085737290119996,PREPARED,12/27,749,Senegal,countryName
Brandon Griffin,crystal45@example.com,hYn1O!Sw_1,+380972627754,GB28RLLN122114786384,9152.85,EUR,4042.42,2025-04-07 01:58:09,withdrawal,bank_transfer,4649883927220,CREDIT,11/25,992,Iraq,countryName
Kimberly Walls,patriciafarley@example.net,_6wTu*Sb8v,+380982326222,GB48ALZG484077275220,3938.53,EUR,2050.96,2025-02-03 01:48:51,deposit,bank_transfer,30306211959395,DEBIT,12/27,852,Slovenia,countryName
Grant Fisher,alicianoble@example.net,26sRdRY7%s,+380965795257,GB71IJSR610510138403,3208.73,EUR,1221.69,2025-01-09 04:30:45,transfer,debit_card,676147584467,DEBIT,10/25,365,Holy See (Vatican City State),countryName
Susan Schmidt,millerjessica@example.net,*M9McpF1Hc,+380979152910,GB74LQXK090428316272,9668.65,EUR,3629.07,2025-02-26 07:40:19,deposit,credit_card,3594255543373126,DEBIT,09/25,934,Bolivia,countryName
Richard Carlson,stephentucker@example.com,)Z5k6SUrl4,+380669962935,GB76IFPZ956480887475,9481.72,USD,477.21,2025-03-21 15:55:46,withdrawal,debit_card,4840543133387097,PREPARED,04/27,286,Venezuela,countryName
Lisa Larson,michelle62@example.org,kCbr1DYh4+,+380986275804,GB35ADBG778775993252,4989.07,USD,1576.17,2025-03-28 02:26:27,deposit,credit_card,370629608983340,CREDIT,02/28,150,Lesotho,countryName
John Brewer,afernandez@example.com,gSYjm^Z^#2,+380932609036,GB65CWID921724456598,5258.92,EUR,573.58,2025-04-06 23:40:45,transfer,debit_card,503861808585,PREPARED,03/27,749,North Macedonia,countryName
Daniel Campbell,ngreen@example.org,&2XhqvO!Nc,+380688899608,GB54ZVSG362262999428,6520.35,USD,636.58,2025-03-25 13:22:13,withdrawal,bank_transfer,30381340590726,PREPARED,07/26,915,Belgium,countryName
